"assessid","stockid","country","region","area","method","method1","method2","species","comm_name","b0_true","msy_true","type","class","order","family","genus","taxa_level","linf_cm","vonb_k","winf_kg","tmax_yr","tmat_yr","m","lmat_cm","temp_c","habitat","depth_m_mid","migratory","depth_m_min","depth_m_max","comm_depth_m_min","comm_depth_m_max","troph","feeding","repro_mode","spawning","repro_guild1","repro_guild2","spawning_ground","lmax_cm","wmax_kg","lme_name","fao_area","long_dd","lat_dd","lat_dd_abs","area_sqkm","n","yr1","yr2","sst_c_avg","sst_c_trend","tb_max","tb_avg","tb_trend","tb_sd_trend","catch_avg","bbmsy_n","bbmsy_avg","ffmsy_n","ffmsy_avg","sst_c_avg2","sst_c_trend2","r","r_se","r_lo","r_hi","k","k_se","k_lo","k_hi","betaT","betaT_se","betaT_lo","betaT_hi","betaT_inf","sigmaP","sigmaP_se","sigmaP_lo","sigmaP_hi"
"IFOP-PTOOTHFISHCH-1989-2011-CHING","PTOOTHFISHCH","multinational","South America","Chilean EEZ and offshore","Unknown","unknown","Unknown","Dissostichus eleginoides","Patagonian toothfish",NA,NA,"finfish","Actinopterygii","Perciformes","Nototheniidae","Dissostichus","species",131.608990589993,0.0876433221535874,26.1489279264977,25.1145373131668,8.91816804088087,0.167448109866693,69.9311173844051,9.85737309961011,"pelagic-oceanic",1950,"oceanodromous",50,3850,70,1500,3.96,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year",NA,NA,"oceanic",NA,NA,"Humboldt Current",87,-75.6430531,-40.93236538,40.93236538,2485402.473,22,1989,2010,12.9328222002061,-0.00282012019172378,105000,43609.0909090909,-3831.9593450027,-0.0364948509047876,7590.45454545455,0,NA,0,NA,12.7302898209877,0.00693070452287629,0.13071201032748,0.0710968546250661,0.0450113031394858,0.37958531417996,1.18327995422946,0.471167420751165,0.54217984392549,2.58244836241771,-0.0680299343922483,0.335377033666593,-0.725368920378771,0.589309051594274,"none",0.0741471531496971,0.0112028628968856,0.0551422428448679,0.099702152770094
"CSIRO-PTOOTHFISHMI-1975-2010-FAY","PTOOTHFISHMI","Australia","Australia","Macquarie Island","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Dissostichus eleginoides","Patagonian toothfish",NA,184.369,"finfish","Actinopterygii","Perciformes","Nototheniidae","Dissostichus","species",131.608990589993,0.0876433221535874,26.1489279264977,25.1145373131668,8.91816804088087,0.167448109866693,69.9311173844051,9.85737309961011,"pelagic-oceanic",1950,"oceanodromous",50,3850,70,1500,3.96,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year",NA,NA,"oceanic",NA,NA,"South Pacific Ocean",81,158.6500295,-54.8779901,54.8779901,474468.2272,35,1975,2009,5.57254225844178,-0.00310825528084382,9730,8089.42857142857,-137.008403361345,-0.0140810280946911,105.514285714286,35,3.56514285714286,35,0.25946,5.50016734355087,0.00296194942526444,0.0574871688137494,0.0105555776402797,0.040111936020712,0.0823888075737379,0.860946512806566,0.026769078680829,0.810045852764524,0.91504560560877,0.361534423668664,0.332208830097481,-0.289594883322399,1.01266373065973,"none",0.00888505354129693,0.00106531051013502,0.00702424771121035,0.0112388087205014
"DFO-REDDEEP2J3K-3LNO-1960-2010-WATSON","REDDEEP2J3K-3LNO","Canada","Canada East Coast","NAFO Divisions 2J3K-3LNO","Biomass dynamics model","BSPM","Bayesian Surplus Production Model","Sebastes mentella","Deepwater redfish",NA,22000,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",44.5292766923216,0.0895594835223308,1.44437176919866,52.2138602744329,11.0041843060916,0.077091790246277,29.4164301304189,7.7497244817554,"bathypelagic",870.5,"oceanodromous",300,1441,NA,NA,4.12,"hunting macrofauna (predator)","dioecism","one clear seasonal peak per year","bearers","internal live bearers","coastal",NA,NA,"Labrador - Newfoundland",21,-49.96161592,48.59558996,48.59558996,1234021.923,31,1978,2008,7.98871945659948,0.0370238735284863,1620000,233161.290322581,-24794.9596774194,-0.0153055306650737,14838.7096774194,0,NA,0,NA,7.98670926421572,0.000681953948564589,0.535794348200321,0.122767958891195,0.341945199128877,0.839536815532858,0.289304852768792,0.062954822603696,0.188853361589165,0.443186698564832,-0.0261270745999988,0.315052726175855,-0.643630417904674,0.591376268704677,"none",0.103512680785301,0.013216110746472,0.0805959723938008,0.132945540144431
"NAFO-SC-REDFISHSPP3M-1988-2014-WATSON","REDFISHSPP3M","multinational","Canada East Coast","Flemish Cap","VPA","XSA","Extended Survivor Analysis","Sebastes spp","Sebastes species",NA,NA,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","genus",38.0088829763065,0.128353478619067,0.930755733019741,45.5742238919303,9.03826338969516,0.100069344932279,26.4090407384095,10.7930228205853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Labrador - Newfoundland",21,-44.25,44.125,44.125,408546.706,25,1989,2013,14.6519865230759,0.0345175341436499,485000,160960,9110,0.0187835051546392,15389.64,0,NA,0,NA,14.4319680508827,-0.00065308085150885,0.312196405020943,0.140101055226323,0.129549645494093,0.752349378774987,0.554127447732426,0.131801255206273,0.347651829303818,0.883232022524786,-0.186279788734723,0.3464789179217,-0.865378467861255,0.492818890391809,"none",0.139138791339115,0.0197190847940845,0.105392977921691,0.183689688222816
"AFSC-REYEROCKGA-1974-2010-STACHURA","REYEROCKGA","USA","US Alaska","Gulf of Alaska","Statistical catch at age model","AD-CAM","an AD-Model builder statistical Catch at Age Model","Sebastes aleutianus","Rougheye rockfish",NA,NA,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",52.1759717647154,0.0779392062927765,2.54307742977446,94.8540539681442,17.6215594623371,0.0536947376070163,38.0921994546269,8.95576064274607,"bathydemersal",462.5,NA,25,900,NA,NA,3.66,"hunting macrofauna (predator)","dioecism",NA,"bearers","internal live bearers",NA,NA,NA,"Gulf of Alaska",67,-152.2610346,57.06884209,57.06884209,196756.1228,32,1977,2008,7.56866346706226,0.00541714140484821,47400,42965.625,-103.867302052787,-0.00219129329225291,718.21875,32,1.518125,32,0.47660625,7.44108259627247,0.00180464972978381,0.0855275344452986,0.0186148023467266,0.0558265994987375,0.131029996703582,1.08737281125601,0.0445725531628113,1.00342792612231,1.17834036693402,0.17120311257968,0.143628019494279,-0.110307805629107,0.452714030788467,"none",0.0048597574222871,0.000615566584355009,0.00379135297717325,0.00622923857147247
"SEFSC-RGROUPSATL-1976-2009-HIVELY","RGROUPSATL","USA","US Southeast and Gulf","South Atlantic","Statistical catch at age model","BAM","Beaufort assessment model","Epinephelus morio","Red grouper",NA,503.49,"finfish","Actinopterygii","Perciformes","Serranidae","Epinephelus","species",87.9196069727948,0.139844800968803,9.30929122914767,21.8732463628091,6.88191270042906,0.230377175155418,48.4349182022561,25.7849007769896,"reef-associated",167.5,"non-migratory",5,330,70,330,3.63,"hunting macrofauna (predator)","protogyny","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Southeast U.S. Continental Shelf",31,-78.30292646,31.18776023,31.18776023,335331.0565,33,1976,2008,24.4961778511503,-0.00831121124207595,3620,1895.39393939394,11.6193181818195,0.00320975640381755,442.69696969697,33,0.515121212121212,33,2.09878787878788,24.8424925829648,-0.0120998083291184,0.178566231331828,0.0263455864433748,0.133724538739833,0.238444636059559,2.35335308402062,0.519381801680939,1.52694932627583,3.62701672070347,-0.15630178798842,0.180228622129609,-0.509549887362455,0.196946311385614,"none",0.0278152892052212,0.0034631091092525,0.0217923371171842,0.0355028609097647
"FAJ-RHERRTSST-1975-2014-KUROTA","RHERRTSST","Japan","Russia Japan","Tsushima Strait","VPA","VPA","Virtual Population Analysis","Etrumeus sadina","Round herring",NA,NA,"finfish","Actinopterygii","Clupeiformes","Dussumieriidae","Etrumeus","species",22.9260657294909,0.774951582754836,0.106835654519449,4.67295088508278,2.81557154142719,1.2268697472167,18.6403060986015,17.7420687540843,"pelagic-neritic",62.5,"oceanodromous",0,125,NA,NA,3.40000009536743,"selective plankton feeding","dioecism",NA,"nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Sea of Japan",61,131.2037888,34.18554371,34.18554371,217180.6767,38,1976,2013,19.4654937373964,0.0167131056708889,149000,71378.9473684211,-1168.53047379362,-0.00784248640129943,29127.1052631579,0,NA,0,NA,19.2216795696643,0.0141909720964262,0.409605456439437,0.0859226962748674,0.271522862786503,0.617909770923716,1.46900420042166,0.298916671338725,0.985859947416671,2.18892485338429,-0.422587060050536,0.197313361149809,-0.809321247904162,-0.0358528721969099,"negative",0.104572966796577,0.0121947607181521,0.0832060424531943,0.131426817839456
"AFSC-RKCRABBB-1960-2008-JENSEN","RKCRABBB","USA","US Alaska","Bristol Bay","Statistical catch at length model","LBA","Length-based analysis","Paralithodes camtschaticus","Red king crab",NA,23645.80209,"invertebrate","Malacostraca","Decapoda","Lithodidae","Paralithodes","species",NA,NA,NA,NA,NA,NA,NA,NA,"benthic",120,NA,0,240,NA,NA,3.79,"hunting macrofauna (predator)","dioecism",NA,"bearers","External brooders",NA,22,NA,"East Bering Sea",67,-162.9276996,56.94655967,56.94655967,135612.159,23,1985,2007,5.09846416698006,0.0391590087864793,104000,61830.4347826087,2555.53359683795,0.0245724384311341,5911.17391304348,23,0.795130434782609,23,0.852782608695652,4.81259293296481,0.00536918978110653,0.0826447560988741,0.00738755535085966,0.0693626392922039,0.0984702396036142,5.03534900884032,0.761011131168281,3.74439744683391,6.77138044260445,0.227806586261561,0.113749004193746,0.00485853804181846,0.450754634481303,"positive",0.0261124429771928,0.00394125129285232,0.0194254024960194,0.0351014440177942
"AFSC-RKCRABPI-1981-2009-JENSEN","RKCRABPI","USA","US Alaska","Pribilof Islands","Survey index","Survey indices","Temporal indices derived from scientific survey data","Paralithodes camtschaticus","Red king crab",NA,NA,"invertebrate","Malacostraca","Decapoda","Lithodidae","Paralithodes","species",NA,NA,NA,NA,NA,NA,NA,NA,"benthic",120,NA,0,240,NA,NA,3.79,"hunting macrofauna (predator)","dioecism",NA,"bearers","External brooders",NA,22,NA,"East Bering Sea",67,-169.9677034,57.21075068,57.21075068,5822.647185,28,1981,2008,4.84214805756208,0.0166133636954689,12800,4551.06071428571,265.809168035039,0.0207663412527374,102.667857142857,28,1.15914285714286,0,NA,4.58733512950417,0.00541070265007967,0.542891009225519,0.203795764828111,0.260120376164133,1.13305482732322,0.565190969275816,0.0888024706635411,0.415386591546946,0.769020566025742,0.0829186320168679,0.311297235442805,-0.527223949451029,0.693061213484765,"none",0.197010222254816,0.0264679860956018,0.151401155391704,0.256358860488715
"SEFSC-RPORGYSATLC-1972-2012-HIVELY","RPORGYSATLC","USA","US Southeast and Gulf","Southern Atlantic coast","Statistical catch at age model","BAM","Beaufort assessment model","Pagrus pagrus","Common seabream",NA,378.2960366,"finfish","Actinopterygii","Perciformes","Sparidae","Pagrus","species",56.3634962856301,0.162559303786114,3.21937484360477,14.8934739271536,3.77212561008139,0.334800484780515,27.1998104143542,20.9590707530488,"benthopelagic",125,"oceanodromous",0,250,10,80,3.55,"hunting macrofauna (predator)","protogyny",NA,"nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Southeast U.S. Continental Shelf",31,-78.30292646,31.18776023,31.18776023,335331.0565,39,1972,2010,24.5510729261273,-0.0153930982136254,7260,3155.4358974359,-163.1020242915,-0.0224658435663223,376.715384615385,39,0.74174358974359,39,1.91720512820513,24.8424925829648,-0.0120998083291184,0.0901309880796401,0.0115664438305133,0.0700870939350771,0.115907145754071,1.45475186776846,0.147190037496119,1.19306415157234,1.77383839250113,0.451255306482338,0.24764332724553,-0.0341256149189014,0.936636227883578,"none",0.0155029235655789,0.00181034298272535,0.0123314264941483,0.019490092179865
"NZMFishLOBSTERWG-RROCKLOBSTERCRA1-1945-2001-JENSEN","RROCKLOBSTERCRA1","New Zealand","New Zealand","New Zealand Area CRA1","Unknown","MSLM","Multi-stock length-based model","Jasus edwardsii","Red rock lobster",NA,NA,"invertebrate","Malacostraca","Decapoda","Palinuridae","Jasus","species",14.025,0.255,NA,NA,NA,NA,NA,NA,"benthic",102.5,NA,5,200,NA,NA,3.23,"hunting macrofauna (predator)","dioecism",NA,"bearers","External brooders",NA,58,NA,"New Zealand Shelf",81,173.5966102,-35.19494003,35.19494003,13527.84159,56,1945,2000,17.9223838931038,0.00174036234053672,3370,1796.64285714286,-40.4365686944635,-0.0119989818084461,211.876785714286,0,NA,0,NA,17.9142561469058,0.00808250462208401,0.239395341465686,0.0127626277977699,0.215643148244666,0.265763739687427,0.939327132256726,0.0225257164102131,0.896198243309265,0.984531567631251,-0.101912388562108,0.0954491716851958,-0.288992765065092,0.0851679879408755,"none",0.0190957183676211,0.00181829228782932,0.0158446697046043,0.0230138252657636
"NZMFishLOBSTERWG-RROCKLOBSTERCRA2-1945-2001-JENSEN","RROCKLOBSTERCRA2","New Zealand","New Zealand","New Zealand Area CRA2","Unknown","MSLM","Multi-stock length-based model","Jasus edwardsii","Red rock lobster",NA,NA,"invertebrate","Malacostraca","Decapoda","Palinuridae","Jasus","species",14.025,0.255,NA,NA,NA,NA,NA,NA,"benthic",102.5,NA,5,200,NA,NA,3.23,"hunting macrofauna (predator)","dioecism",NA,"bearers","External brooders",NA,58,NA,"New Zealand Shelf",81,176.0778026,-36.96094297,36.96094297,15372.91006,56,1945,2000,17.4935892841646,0.00105335302710353,5120,2014.75,-75.5879015721122,-0.0147632620258032,369.125,0,NA,0,NA,17.4820226313155,0.00687877624751358,0.275680957603856,0.0220368431451674,0.23570231093231,0.322440582295373,0.861281528927805,0.0319946110595572,0.800800599163195,0.926330315995486,-0.298851947953343,0.141513752854509,-0.57621890354818,-0.0214849923585059,"negative",0.0306041310907823,0.00291553927521414,0.0253914689803125,0.0368869103456756
"NZMFishLOBSTERWG-RROCKLOBSTERCRA3-1945-2007-JENSEN","RROCKLOBSTERCRA3","New Zealand","New Zealand","New Zealand Area CRA3","Unknown","MSLM","Multi-stock length-based model","Jasus edwardsii","Red rock lobster",NA,NA,"invertebrate","Malacostraca","Decapoda","Palinuridae","Jasus","species",14.025,0.255,NA,NA,NA,NA,NA,NA,"benthic",102.5,NA,5,200,NA,NA,3.23,"hunting macrofauna (predator)","dioecism",NA,"bearers","External brooders",NA,58,NA,"New Zealand Shelf",81,178.1880948,-38.66310569,38.66310569,5589.479265,62,1945,2006,16.6821357575796,0.00347926414279128,2670,923.532258064516,-38.9146332250509,-0.0145747689981464,326.701612903226,0,NA,0,NA,16.6401183202924,0.00592292151297448,0.580250398839071,0.0599598669322549,0.473865806516547,0.710518718005757,0.809999415279572,0.0353880581125964,0.743525528684703,0.882416309113002,-0.233450203024094,0.197370535354313,-0.620296452318546,0.153396046270359,"none",0.0857836890100147,0.00774566879991562,0.0718696853987533,0.102391450015928
"NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN","RROCKLOBSTERCRA4","New Zealand","New Zealand","New Zealand Area CRA4","Unknown","MSLM","Multi-stock length-based model","Jasus edwardsii","Red rock lobster",NA,NA,"invertebrate","Malacostraca","Decapoda","Palinuridae","Jasus","species",14.025,0.255,NA,NA,NA,NA,NA,NA,"benthic",102.5,NA,5,200,NA,NA,3.23,"hunting macrofauna (predator)","dioecism",NA,"bearers","External brooders",NA,58,NA,"New Zealand Shelf",81,175.988638,-40.70743158,40.70743158,10930.14753,60,1945,2004,14.9451247816994,0.000819556564430137,5380,2085.91666666667,-49.4164212281189,-0.00918520840671355,668.066666666667,0,NA,0,NA,14.9331331351166,0.00362211518730313,0.439611245847491,0.032392940841711,0.380492845438059,0.507915062773615,0.908892617210324,0.0409426697274846,0.832085583333784,0.992789451188046,-0.226225833064908,0.123315980620207,-0.467925155080513,0.0154734889506973,"none",0.0489202014462074,0.00449725464544589,0.0408540845904435,0.0585788699839655
"NZMFishLOBSTERWG-RROCKLOBSTERCRA5-1945-2002-JENSEN","RROCKLOBSTERCRA5","New Zealand","New Zealand","New Zealand Area CRA5","Unknown","MSLM","Multi-stock length-based model","Jasus edwardsii","Red rock lobster",NA,NA,"invertebrate","Malacostraca","Decapoda","Palinuridae","Jasus","species",14.025,0.255,NA,NA,NA,NA,NA,NA,"benthic",102.5,NA,5,200,NA,NA,3.23,"hunting macrofauna (predator)","dioecism",NA,"bearers","External brooders",NA,58,NA,"New Zealand Shelf",81,173.2233336,-42.40198096,42.40198096,18115.04852,57,1945,2001,13.2233460768938,-0.00083679508982525,9280,3104.49122807018,-133.324021260047,-0.0143668126357809,533.701754385965,0,NA,0,NA,13.2012843101425,0.00204992430478204,0.190343402473755,0.0185431016621416,0.157258066831913,0.230389522109611,0.877782694687249,0.0467940039515351,0.790695377844973,0.974461822696371,-0.0999493380845615,0.184162892296076,-0.46090860698487,0.261009930815747,"none",0.0266480292354892,0.0025070066902003,0.0221607195653145,0.0320439713179237
"NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN","RROCKLOBSTERCRA7","New Zealand","New Zealand","New Zealand Area CRA7","Unknown","MSLM","Multi-stock length-based model","Jasus edwardsii","Red rock lobster",NA,NA,"invertebrate","Malacostraca","Decapoda","Palinuridae","Jasus","species",14.025,0.255,NA,NA,NA,NA,NA,NA,"benthic",102.5,NA,5,200,NA,NA,3.23,"hunting macrofauna (predator)","dioecism",NA,"bearers","External brooders",NA,58,NA,"New Zealand Shelf",81,170.5837467,-45.89402661,45.89402661,4337.006911,29,1976,2004,11.1879288667235,0.0083985942093225,771,259.779310344828,-15.755566502463,-0.0204352354117548,204.986206896552,0,NA,0,NA,11.2048556928527,0.000298211864456274,0.408841537443035,0.0933917265520857,0.261283123128871,0.639732871902107,4.25673654459035,2.51976356030026,1.33413902098698,13.5816475832078,0.438727160349789,0.150707234404873,0.143340980916237,0.73411333978334,"positive",0.0788450308717529,0.0107013966881278,0.0604284150060316,0.102874432376675
"NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN","RROCKLOBSTERCRA8","New Zealand","New Zealand","New Zealand Area CRA8","Unknown","MSLM","Multi-stock length-based model","Jasus edwardsii","Red rock lobster",NA,NA,"invertebrate","Malacostraca","Decapoda","Palinuridae","Jasus","species",14.025,0.255,NA,NA,NA,NA,NA,NA,"benthic",102.5,NA,5,200,NA,NA,3.23,"hunting macrofauna (predator)","dioecism",NA,"bearers","External brooders",NA,58,NA,"New Zealand Shelf",81,167.9067304,-45.76231495,45.76231495,23765.9419,29,1976,2004,13.7745488196954,0.0173895542257524,5650,1765.8275862069,-123.561083743842,-0.0218692183617419,1305.65517241379,0,NA,0,NA,13.7796928784484,0.00332298329241899,0.623804361775796,0.038677482490994,0.5524217151426,0.704410907652424,1.39397274241617,0.0892555223299728,1.22956412332691,1.58036491935168,-0.0632462134836742,0.0836201611745815,-0.227141729385854,0.100649302418506,"none",0.0439813876863208,0.00586607550229485,0.0338638798822224,0.0571217022249697
