"assessid","stockid","year","bbmsy","ffmsy","catch_type","catch","tb","sp","r","cobe_sst_c","er_sst_c","had_sst_c","use","tb_sd","catch_sd","sp_sd","cobe_sst_c_sd","er_sst_c_sd","had_sst_c_sd"
"FAJ-JMACKPJPN-1982-2009-ONO","JMACKPJPN",2004,NA,NA,"tc",54000,113000,45000,1270000000,18.7264216054035,20.5871247539625,18.8793780353399,"yes",0.697530864197531,0.333333333333333,0.277777777777778,0.213470365260161,0.181703526586151,0.194175528612771
"FAJ-JMACKPJPN-1982-2009-ONO","JMACKPJPN",2005,NA,NA,"tc",48000,104000,33000,1020000000,18.7030613928739,20.5656964396145,18.7985523388374,"yes",0.641975308641975,0.296296296296296,0.203703703703704,0.190110152730558,0.160275212238151,0.11334983211027
"FAJ-JMACKPJPN-1982-2009-ONO","JMACKPJPN",2006,NA,NA,"tc",40000,89000,35000,752000000,18.6532187410549,20.4861468937175,18.7482943465053,"yes",0.549382716049383,0.246913580246914,0.216049382716049,0.140267500911559,0.0807256663411522,0.0630918397781706
"FAJ-JMACKPJPN-1982-2009-ONO","JMACKPJPN",2007,NA,NA,"tc",43000,84000,34000,760000000,18.8501524106158,20.8053576373586,19.0035366911384,"yes",0.518518518518518,0.265432098765432,0.209876543209877,0.337201170472458,0.399936409982253,0.31833418441127
"FAJ-JMACKPJPN-1982-2009-ONO","JMACKPJPN",2008,NA,NA,"tc",40000,75000,33000,890000000,18.843587702418,20.8287288529031,18.983594328717,"yes",0.462962962962963,0.246913580246914,0.203703703703704,0.330636462274658,0.423307625526753,0.29839182198987
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1973,NA,NA,"tc",95000,256000,144000,2910000000,18.8086836940499,19.0584299072387,18.6083827221559,"yes",0.464609800362976,0.172413793103448,0.261343012704174,0.0782301500678102,-0.0691527220784174,-0.0676973915208841
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1974,NA,NA,"tc",122000,305000,153000,3900000000,18.1723423010559,18.5009690806979,17.8017408746398,"yes",0.553539019963702,0.221415607985481,0.277676950998185,-0.558111242926191,-0.626613548619218,-0.874339239036981
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1975,NA,NA,"tc",157000,336000,74000,4110000000,19.0461075182029,19.3960565934106,18.6883340324793,"yes",0.609800362976406,0.284936479128857,0.134301270417423,0.315653974220808,0.268473964093481,0.0122539188025179
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1976,NA,NA,"tc",109000,253000,34000,1930000000,18.1957087875694,18.510085518398,17.8906113178366,"yes",0.459165154264973,0.197822141560799,0.0617059891107078,-0.534744756412689,-0.617497110919118,-0.785468795840181
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1977,NA,NA,"tc",65000,178000,46000,553000000,18.2012007198026,18.5460213687685,17.5871523809102,"yes",0.323049001814882,0.117967332123412,0.0834845735027223,-0.52925282417949,-0.581561260548618,-1.08892773276658
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1978,NA,NA,"tc",48000,159000,73000,2030000000,18.9641827874713,19.3091108363772,18.5947461165488,"yes",0.288566243194192,0.0871143375680581,0.132486388384755,0.233729243489211,0.181528207060083,-0.081333997127981
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1979,NA,NA,"tc",79000,184000,25000,1570000000,18.779382609552,19.1449363723634,18.4327266750236,"yes",0.333938294010889,0.143375680580762,0.0453720508166969,0.0489290655699079,0.0173537430462822,-0.243353438653184
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1980,NA,NA,"tc",42000,130000,73000,1040000000,18.1775089566426,18.662186473135,17.6848350800574,"yes",0.235934664246824,0.0762250453720508,0.132486388384755,-0.552944587339489,-0.465396156182116,-0.991245033619382
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1981,NA,NA,"tc",52000,161000,122000,2340000000,17.7984695367275,18.5691402526129,17.2924043669676,"yes",0.292196007259528,0.0943738656987296,0.221415607985481,-0.931984007254592,-0.558442376704217,-1.38367574670918
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1982,NA,NA,"tc",101000,231000,104000,3410000000,18.4768270373772,18.7786135030171,18.207564033154,"yes",0.41923774954628,0.183303085299456,0.188747731397459,-0.253626506604892,-0.348969126300016,-0.468516080522782
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1983,NA,NA,"tc",122000,234000,157000,2320000000,18.7112006983022,19.0338953846977,18.7659154819946,"yes",0.424682395644283,0.221415607985481,0.284936479128857,-0.0192528456798904,-0.0936872446194172,0.0898353683178179
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1984,NA,NA,"tc",124000,269000,135000,5330000000,18.2886290370777,18.7438353867758,18.275778123902,"yes",0.488203266787659,0.225045372050817,0.245009074410163,-0.441824506904389,-0.383747242541318,-0.400301989774782
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1985,NA,NA,"tc",155000,280000,85000,3300000000,18.577707015058,18.9464300132933,18.486614363475,"yes",0.508166969147005,0.281306715063521,0.15426497277677,-0.152746528924091,-0.181152616023819,-0.189465750201784
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1986,NA,NA,"tc",76000,210000,262000,2350000000,18.0948342633931,18.5539190523208,18.0853993060688,"yes",0.381125226860254,0.137931034482759,0.475499092558984,-0.63561928058899,-0.573663576996317,-0.590680807607981
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1987,NA,NA,"tc",156000,396000,200000,8920000000,18.3656944104848,18.8137966015982,18.4162366425412,"yes",0.718693284936479,0.283121597096189,0.362976406533575,-0.364759133497291,-0.313786027718919,-0.259843471135582
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1988,NA,NA,"tc",233000,440000,140000,3050000000,18.6660107258827,19.0974967422939,18.6014997139573,"yes",0.798548094373866,0.422867513611615,0.254083484573503,-0.0644428180993906,-0.030085887023219,-0.0745803997194834
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1989,NA,NA,"tc",167000,347000,204000,5450000000,18.6844130587834,19.0595177430955,18.6314803258412,"yes",0.629764065335753,0.303085299455535,0.370235934664247,-0.0460404851986915,-0.0680648862216167,-0.0445997878355833
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1990,NA,NA,"tc",191000,384000,200000,5740000000,19.0389892409779,19.4043033047328,19.0719145254956,"yes",0.696914700544465,0.346642468239564,0.362976406533575,0.308535696995811,0.276720675415682,0.395834411818818
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1991,NA,NA,"tc",173000,393000,206000,5600000000,18.5655501722008,19.0166018633615,18.464757795963,"yes",0.713248638838475,0.313974591651543,0.373865698729583,-0.164903371781289,-0.110980765955617,-0.211322317713783
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1992,NA,NA,"tc",185000,426000,304000,6040000000,18.7120662872082,19.1304408444299,18.7830439276165,"yes",0.773139745916515,0.335753176043557,0.551724137931034,-0.0183872567738916,0.00285821511278073,0.106963813939718
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1993,NA,NA,"tc",266000,545000,256000,8800000000,18.3350949714688,18.7729010960412,18.3356679586901,"yes",0.989110707803993,0.482758620689655,0.464609800362976,-0.395358572513292,-0.354681533275919,-0.340412154986684
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1994,NA,NA,"tc",277000,535000,262000,5840000000,19.1338432053084,19.6097191288358,19.0435047493213,"yes",0.970961887477314,0.502722323049002,0.475499092558984,0.403389661326308,0.482136499518681,0.367424635644518
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1995,NA,NA,"tc",248000,520000,231000,8910000000,18.7322652177571,19.149437268575,18.787046086457,"yes",0.943738656987296,0.450090744101633,0.41923774954628,0.00181167377500913,0.0218546392578816,0.110965972780217
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1996,NA,NA,"tc",221000,503000,236000,5640000000,18.7061460616341,19.0779041808749,18.673322894507,"yes",0.912885662431942,0.401088929219601,0.428312159709619,-0.0243074823479894,-0.0496784484422186,-0.00275721916978355
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1997,NA,NA,"tc",263000,518000,274000,9140000000,19.1829838487837,19.4896123730947,19.1816155864961,"yes",0.94010889292196,0.477313974591652,0.497277676950998,0.452530304801609,0.362029743777583,0.505535472819318
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1998,NA,NA,"tc",253000,529000,143000,4490000000,19.7734229252757,20.1501604205086,19.8677979095115,"yes",0.960072595281307,0.459165154264973,0.259528130671506,1.04296938129361,1.02257779119148,1.19171779583472
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",1999,NA,NA,"tc",164000,419000,127000,4370000000,19.2257329849359,19.5166211544521,19.3701093648043,"yes",0.76043557168784,0.297640653357532,0.23049001814882,0.495279440953809,0.389038525134982,0.694029251127517
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",2000,NA,NA,"tc",178000,382000,77000,3610000000,19.0517347679343,19.2832932793905,19.2373902983963,"yes",0.693284936479129,0.323049001814882,0.139745916515427,0.321281223952209,0.155710650073381,0.561310184719517
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",2001,NA,NA,"tc",152000,281000,221000,9160000000,19.4330824092298,19.6578430921312,19.5172188319266,"yes",0.509981851179673,0.275862068965517,0.401088929219601,0.702628865247711,0.530260462814081,0.841138718249816
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",2002,NA,NA,"tc",162000,350000,346000,5890000000,19.0747481922095,19.234712564756,19.1173065813879,"yes",0.635208711433757,0.294010889292196,0.627949183303085,0.344294648227411,0.107129935438881,0.441226467711118
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",2003,NA,NA,"tc",204000,534000,221000,8250000000,18.9363001533734,19.0548372041611,18.824689163102,"yes",0.969147005444646,0.370235934664247,0.401088929219601,0.205846609391308,-0.0727454251560182,0.148609049425218
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",2004,NA,NA,"tc",217000,551000,129000,5550000000,19.1166988910313,19.4892785113955,19.2462774722113,"yes",1,0.393829401088929,0.234119782214156,0.386245347049211,0.361695882078383,0.570197358534518
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",2005,NA,NA,"tc",184000,463000,193000,4460000000,18.7050913760312,19.2058686869485,18.9965669864582,"yes",0.840290381125227,0.333938294010889,0.3502722323049,-0.0253621679508917,0.0782860576313809,0.320486872781416
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",2006,NA,NA,"tc",146000,472000,124000,4120000000,18.5923808430685,19.2068083797182,18.9093253591822,"yes",0.856624319419238,0.26497277676951,0.225045372050817,-0.13807270091359,0.0792257504010827,0.233245245505419
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",2007,NA,NA,"tc",144000,450000,118000,3410000000,18.9749310166178,19.6470272332903,19.2396950523059,"yes",0.816696914700545,0.261343012704174,0.214156079854809,0.244477472635708,0.519444603973181,0.563614938629119
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",2008,NA,NA,"tc",150000,424000,152000,4760000000,18.9344981968617,19.3868425800687,19.2334255319503,"yes",0.76950998185118,0.272232304900181,0.275862068965517,0.20404465287961,0.259259950751581,0.557345418273517
"FAJ-JMACKTSST-1973-2010-ONO","JMACKTSST",2009,NA,NA,"tc",158000,426000,188000,5000000000,18.7923172079961,19.5119032878724,19.0628665727046,"yes",0.773139745916515,0.286751361161524,0.341197822141561,0.0618636640140089,0.384320658555282,0.386786459027817
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1980,2.16,0.194,"tc",28.1,1160,28.1,1120000,12.346658317248,12.9485837300618,12.7080486774445,"yes",0.720496894409938,0.0174534161490683,0.0174534161490683,-0.238038171450317,-0.13038397343958,-0.254717638174652
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1981,2.16,0.387,"tc",56.1,1160,6.1,118000,12.8832083463669,13.1917211691538,13.0563347101212,"yes",0.720496894409938,0.0348447204968944,0.0037888198757764,0.298511857668583,0.112753465652419,0.0935683945020482
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1982,2.11,0.177,"tc",24.6,1110,-55.4,369000,12.4352249979973,12.6070948123932,12.6327293713888,"yes",0.68944099378882,0.0152795031055901,-0.0344099378881988,-0.149471490701016,-0.47187289110818,-0.330036944230352
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1983,2.11,0.2,"tc",25.8,1030,-79.2,121000,13.1936249653498,13.3626368204753,13.4812100847562,"yes",0.639751552795031,0.0160248447204969,-0.0491925465838509,0.608928476651483,0.28366911697392,0.518443769137047
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1984,2.09,0.163,"tc",18.9,925,-10.1,4820000,12.391974957784,12.9182817776998,12.7834948738416,"yes",0.574534161490683,0.0117391304347826,-0.00627329192546584,-0.192721530914316,-0.16068592580158,-0.179271441777553
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1985,1.95,0.162,"tc",18.1,896,252.1,1710000,11.9189833521843,12.4864643414815,12.4075102885564,"yes",0.556521739130435,0.0112422360248447,0.156583850931677,-0.665713136514016,-0.59250336201988,-0.555256027062752
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1986,1.75,0.166,"tc",23.4,1130,293.4,2430000,12.3848749876022,12.9527921199799,12.8549976269404,"yes",0.701863354037267,0.0145341614906832,0.18223602484472,-0.199821501096116,-0.12617558352148,-0.107768688678753
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1987,1.63,0.252,"tc",44.1,1400,224.1,267000,12.5857833305995,13.1377210299174,13.054025109609,"yes",0.869565217391304,0.0273913043478261,0.139192546583851,0.00108684190118424,0.0587533264160189,0.0912587939898479
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1988,1.98,0.132,"tc",26.1,1580,56.1,920000,12.0766083041827,12.7007278283437,12.5746021111806,"yes",0.981366459627329,0.0162111801242236,0.0348447204968944,-0.508088184515616,-0.37823987515768,-0.388164204438553
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1989,2.54,0.078,"tc",15.7,1610,-44.3,582000,12.1594874938329,12.8155048370361,12.7191220323245,"yes",1,0.00975155279503106,-0.0275155279503106,-0.425208994865416,-0.26346286646528,-0.243644283294653
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1990,3,0.153,"tc",29.6,1550,-90.4,1560000,12.4724125107129,13.200551700592,13.024159638087,"yes",0.962732919254658,0.0183850931677019,-0.0561490683229814,-0.112283977985417,0.121583997090619,0.0613933224678469
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1991,3.1,0.166,"tc",29.6,1430,-30.4,1300000,12.0550791462262,12.7793493111928,12.6584933916728,"yes",0.888198757763975,0.0183850931677019,-0.0188819875776398,-0.529617342472116,-0.299618392308581,-0.304272923946352
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1992,2.94,0.173,"tc",29.6,1370,-10.4,865000,13.1230916857719,13.7492620627085,13.5695431749026,"yes",0.850931677018634,0.0183850931677019,-0.00645962732919255,0.538395197073584,0.670294359207119,0.606776859283448
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1993,2.72,0.262,"tc",43.6,1330,-16.4,781000,12.4809458096822,13.1564362208048,12.8263108174006,"yes",0.826086956521739,0.0270807453416149,-0.0101863354037267,-0.103750679016116,0.0774685173034193,-0.136455498218552
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1994,2.54,0.109,"tc",17.3,1270,-32.7,1180000,12.731099998951,13.415397310257,13.1325617074966,"yes",0.788819875776398,0.0107453416149068,-0.0203105590062112,0.146403510252684,0.336429606755619,0.169795391877448
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1995,2.49,0.0839,"tc",12.8,1220,-17.2,918000,13.1525041858355,13.550980536143,13.3860519727071,"yes",0.757763975155279,0.00795031055900621,-0.0106832298136646,0.567807697137184,0.472012832641619,0.423285657087948
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1996,2.44,0.121,"tc",18,1190,-12,635000,12.7767249822617,13.3444885889689,13.2929723302523,"yes",0.739130434782609,0.0111801242236025,-0.00745341614906832,0.192028493563383,0.26552088546752,0.330206014633148
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1997,2.34,0.212,"tc",30.7,1160,-39.3,652000,13.549741657575,14.0000559329987,14.0705999890963,"yes",0.720496894409938,0.0190683229813665,-0.0244099378881988,0.965045168876683,0.92108822949732,1.10783367347715
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1998,2.24,0.134,"tc",18.3,1090,-41.7,715000,13.1634207765261,13.5192374388377,13.5049532135328,"yes",0.677018633540373,0.0113664596273292,-0.0259006211180124,0.578724287827784,0.440269735336321,0.542186897913648
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",1999,2.18,0.297,"tc",38.2,1030,-29.8,1010000,12.0593999902407,12.3991680145264,12.29023112456,"yes",0.639751552795031,0.0237267080745342,-0.0185093167701863,-0.525296498457617,-0.679799688974981,-0.672535191059152
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",2000,2.03,0.348,"tc",41.8,962,-6.2,695000,12.4485374808311,12.8675913492839,12.6438922087351,"yes",0.597515527950311,0.0259627329192547,-0.00385093167701864,-0.136159007867217,-0.21137635421748,-0.318874106884053
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",2001,1.87,0.5,"tc",57.1,914,-0.899999999999999,583000,12.124629175663,12.4587349891663,12.4017739295959,"yes",0.567701863354037,0.0354658385093168,-0.000559006211180123,-0.460067313035317,-0.62023271433508,-0.560992386023253
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",2002,1.68,0.904,"tc",96.7,856,-5.3,680000,12.2323624690374,12.6656288941701,12.5350377003352,"yes",0.53167701863354,0.0600621118012422,-0.00329192546583851,-0.352334019660917,-0.413338809331281,-0.427728615283952
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",2003,1.47,0.516,"tc",48.6,754,-7.4,40700,12.8445749481519,13.2691840489705,13.1455132206281,"yes",0.46832298136646,0.0301863354037267,-0.00459627329192547,0.259878459453583,0.190216345469119,0.182746905008948
"NWFSC-KELPGREENLINGORECOAST-1979-2005-STANTON","KELPGREENLINGORECOAST",2004,1.38,0.594,"tc",51.8,698,-22.2,1020000,13.0264583468437,13.4765977223714,13.3149885853132,"yes",0.433540372670807,0.0321739130434783,-0.0137888198757764,0.441761858145384,0.39763001887002,0.352222269694048
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",1986,NA,NA,"tc",11400,73200,5800,NA,20.2578746045677,20.0301916790009,20.4389138730984,"yes",0.665454545454545,0.103636363636364,0.0527272727272727,0.00220088724887546,0.0279538809948008,0.0757665272402157
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",1987,NA,NA,"tc",8930,67600,5730,NA,20.1308050101629,20.0145785999298,20.3071703324426,"yes",0.614545454545455,0.0811818181818182,0.0520909090909091,-0.124868707155926,0.012340801923699,-0.0559770134155855
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",1988,NA,NA,"tc",7330,64400,5730,NA,19.9441941772078,19.8281285985311,20.1380419144738,"yes",0.585454545454545,0.0666363636363636,0.0520909090909091,-0.311479540111023,-0.174109199474998,-0.225105431384385
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",1989,NA,NA,"tc",5450,62800,5650,NA,20.0121771648864,19.7606127166748,20.2457886120262,"yes",0.570909090909091,0.0495454545454545,0.0513636363636364,-0.243496552432426,-0.2416250813313,-0.117358733831985
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",1990,NA,NA,"tc",2530,63000,5730,NA,19.9217701930444,19.8184009424845,20.169760856042,"yes",0.572727272727273,0.023,0.0520909090909091,-0.333903524274426,-0.183836855521598,-0.193386489816184
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",1991,NA,NA,"tc",1950,66200,5750,NA,20.0432160031834,19.9164141845703,20.2728958940043,"yes",0.601818181818182,0.0177272727272727,0.0522727272727273,-0.212457714135425,-0.0858236134357995,-0.0902514518538844
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",1992,NA,NA,"tc",2560,70000,5660,NA,20.3740113028431,20.1445486450195,20.5433568962184,"yes",0.636363636363636,0.0232727272727273,0.0514545454545455,0.118337585524277,0.142310847013402,0.180209550360214
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",1993,NA,NA,"tc",3090,73100,5790,NA,20.3589425102407,20.1246181583405,20.6428016374026,"yes",0.664545454545455,0.0280909090909091,0.0526363636363636,0.103268792921874,0.1223803603344,0.279654291544414
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",1994,NA,NA,"tc",3150,75800,5650,NA,20.0125169800323,19.8346255524953,20.2424756246091,"yes",0.689090909090909,0.0286363636363636,0.0513636363636364,-0.243156737286526,-0.167612245510799,-0.120671721249085
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",1995,NA,NA,"tc",3250,78300,5750,NA,20.0238228276324,19.8254777240753,20.1955331922735,"yes",0.711818181818182,0.0295454545454545,0.0522727272727273,-0.231850889686424,-0.176760073930801,-0.167614153584683
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",1996,NA,NA,"tc",3810,80800,5710,NA,20.0160687594738,19.8267946402232,20.2030599132711,"yes",0.734545454545455,0.0346363636363636,0.0519090909090909,-0.239604957845025,-0.175443157782901,-0.160087432587083
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",1997,NA,NA,"tc",4380,82700,5680,NA,20.1718058084593,19.7386904652913,20.2202901130355,"yes",0.751818181818182,0.0398181818181818,0.0516363636363636,-0.0838679088595242,-0.263547332714801,-0.142857232822685
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",1998,NA,NA,"tc",3140,84000,5740,NA,20.3877540429433,19.909401922226,20.3821952628472,"yes",0.763636363636364,0.0285454545454545,0.0521818181818182,0.132080325624475,-0.0928358757801,0.0190479169890168
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",1999,NA,NA,"tc",4150,86600,5750,NA,20.5396739294614,20.1487602551778,20.5976949903186,"yes",0.787272727272727,0.0377272727272727,0.0522727272727273,0.284000212142576,0.146522457171699,0.234547644460417
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",2000,NA,NA,"tc",3930,88200,5730,NA,20.492463606461,20.1564707819621,20.5404570141271,"yes",0.801818181818182,0.0357272727272727,0.0520909090909091,0.236789889142177,0.154232983956,0.177309668268915
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",2001,NA,NA,"tc",5100,90000,5700,NA,20.2718762124626,20.1132825342814,20.3910621794296,"yes",0.818181818181818,0.0463636363636364,0.0518181818181818,0.0162024951437765,0.1110447362753,0.0279148335714154
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",2002,NA,NA,"tc",5270,90600,5670,NA,20.3320809058773,20.0148922506968,20.4274073457255,"yes",0.823636363636364,0.0479090909090909,0.0515454545454545,0.0764071885584769,0.0126544526907004,0.0642599998673141
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",2003,NA,NA,"tc",4910,91000,5710,NA,20.3678438370282,20.0567201487223,20.4466798212922,"yes",0.827272727272727,0.0446363636363636,0.0519090909090909,0.112170119709376,0.0544823507161993,0.0835324754340157
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",2004,NA,NA,"tc",4770,91800,5770,NA,20.3805185838039,20.226577908198,20.3713939382806,"yes",0.834545454545455,0.0433636363636364,0.0524545454545455,0.124844866485077,0.2243401101919,0.00824659242241665
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",2005,NA,NA,"tc",4020,92800,5720,NA,20.5017580615664,20.21010901769,20.5144443890038,"yes",0.843636363636364,0.0365454545454545,0.052,0.246084344247574,0.207871219683902,0.151297043145615
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",2006,NA,NA,"tc",3030,94500,5730,NA,20.351216001418,20.0520035966237,20.4162948864563,"yes",0.859090909090909,0.0275454545454545,0.0520909090909091,0.0955422840991744,0.0497657986175994,0.0531475405981148
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",2007,NA,NA,"tc",2630,97200,5430,NA,20.639280729695,20.2683230908712,20.5660920636939,"yes",0.883636363636364,0.0239090909090909,0.0493636363636364,0.383607012376174,0.2660852928651,0.202944717835717
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",2008,NA,NA,"tc",2640,100000,5640,NA,20.3486836334648,19.9780424880981,20.2231567584967,"yes",0.909090909090909,0.024,0.0512727272727273,0.0930099161459736,-0.0241953099079986,-0.139990587361485
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",2009,NA,NA,"tc",2390,103000,6390,NA,20.1630897815173,20.0260728168488,20.2120515760095,"yes",0.936363636363636,0.0217272727272727,0.0580909090909091,-0.0925839358015246,0.0238350188426999,-0.151095769848684
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",2010,NA,NA,"tc",2810,107000,5810,NA,20.3906731242887,20.055288661321,20.4364218148599,"yes",0.972727272727273,0.0255454545454545,0.0528181818181818,0.134999406969875,0.0530508633149012,0.0732744690017171
"MARAM-KINGKLIPSA-1986-2012-Brandao","KINGKLIPSA",2011,NA,NA,"tc",2770,110000,5770,NA,20.2133988585673,19.9791553688049,20.2963900928744,"yes",1,0.0251818181818182,0.0524545454545455,-0.0422748587515258,-0.0230824292011995,-0.0667572529837841
"NWFSC-LINGCODNPCOAST-1928-2009-STACHURA","LINGCODNPCOAST",1960,3.09,0.631,"tl",893,38300,-107,4280,12.5087231908526,12.6608143912421,13.0697698195775,"yes",0.864559819413093,0.0201580135440181,-0.00241534988713318,0.208791715410667,0.164817816816452,0.386564005741883
"NWFSC-LINGCODNPCOAST-1928-2009-STACHURA","LINGCODNPCOAST",1961,3.01,0.593,"tl",786,37300,286,5000,12.8201279469899,12.8611490903077,13.1265824862889,"yes",0.841986455981941,0.0177426636568849,0.00645598194130925,0.520196471547967,0.365152515882052,0.443376672453283
"NWFSC-LINGCODNPCOAST-1928-2009-STACHURA","LINGCODNPCOAST",1962,2.97,0.406,"tl",663,36800,1263,2800,12.3550743971552,12.7274629275004,12.7844372107869,"yes",0.830699774266366,0.0149661399548533,0.028510158013544,0.0551429217132675,0.231466353074751,0.101231396951283
